id,body,commenter_id,created_at,parent_id,time,type,updated_at,vialogue_id
332916," It is interesting to hear about the governance side of the community. Specifically, in this instance Jimmy Wales was able to step in and moderate to prevent Neo-Nazis from taking over the site. While this is a highly agreeable use of his power, it does beg the question of when is the moderator stepping in too much? Free speech and thought is hugely important in building collaborative data bases such as this one and Wikipedia covers a lot of subjective content matter, so some bias is inevitable. It important to have some mode of governance in cases such as the one highlighted here but I feel there is a gray area for how much control is too much (or too little).",48648,2018-11-12T03:59:35.000-05:00,,1200,text,2018-11-12T03:59:35.000-05:00,45456
333338,"You make a good point. Interestingly, I've had some professors say that wikipedia citations are okay, which I find strange. I think Aaron Swartz did an analysis where he showed that Wikipedia is more credible than we thought.",48633,2018-11-13T18:31:44.000-05:00,332744,0,text,2018-11-13T18:31:44.000-05:00,45456
333769," Wikipedia can be treated as the most frequently-needed website when we trying to search the definition or explanation of something and it also pops up primely in the google searching engine. However, what Joseph Reagle brought to us make me think that the effectiveness of Wikipedia. Although this is a work requires a society of man of letters and skilled workman, each working separately on his own part and all bound together to build, we can not stop the confusion made by some underskilled people.",48638,2018-11-15T19:11:54.000-05:00,,3663,text,2018-11-15T19:11:54.000-05:00,45456
333799," good-faith collaborative culture is worth cultivating in a networked learning environment.(it's not about the fact of human nature but a necessary assumption). Having that being said, we need to carefully define ""openness"" as well, protecting the community from vandalism. However, I'm thinking about the necessity to distinguish between networked learning environment targeted to learners and professionals. Sometimes the presentation of knowledge on Wiki can be helpful for an amateur who wants to know more but can be harmful for a learner who wants to become professional in this field and only take wiki as a shortcut to the domain.",48629,2018-11-16T01:08:24.000-05:00,,1703,text,2018-11-16T01:08:24.000-05:00,45456
333827," Wikipedia as an open content community can avoid bias in some degree. I think Wikipedia works better in the explanation of popular terms than professional ones. I don't deny that Wikipedia can give students guidance in some basic and simple areas. For example, elementary school students can learn about what is a car, what is an airplane, etc. through Wikipedia. But for the more specialized areas, I can't trust Wikipedia well. Even some layman can edit Wikipedia and there may not be an expert to correct that and updated the new info.",48872,2018-11-16T06:15:33.000-05:00,,2711,text,2018-11-16T06:15:33.000-05:00,45456
333849," People's nature of loving to talking about things brought about Wikipedia. Its openness enables people to actively make contributions. To ensure this openness, strict administrative monitor is crucial.",49032,2018-11-16T13:38:16.000-05:00,,2009,text,2018-11-16T13:38:16.000-05:00,45456
334139,"I agree that the openness of the learning source can be a problem because anyone can edit the content, which may make the resources not credible. I think Wikipedia may check the authenticity of the edited contents.",48658,2018-11-19T03:38:02.000-05:00,332744,0,text,2018-11-19T03:38:02.000-05:00,45456
334229," Since the restrictions from the edited posts cannot be eliminated from Wikipedia, it could develop the accessibility into different methods to manage users to convert active followers in their outcome could be one of the solutions, so that the scholar will rely on their knowledge design.",48657,2018-11-20T02:16:40.000-05:00,,3635,text,2018-11-20T02:16:40.000-05:00,45456
334231," Wikipedia is a very useful resource to me when I was in high school, since it was accessible and comprehensive, especially compared with other searching engines in China. Wikipedia offers a wide range of open source, and it widens access to the power of Internet to non-technical users, and it could keep track of every edit and could be reverted back to a previous version.",49196,2018-11-20T03:39:54.000-05:00,,2826,text,2018-11-20T03:39:54.000-05:00,45456
336149," Although from an outsider's point of view, Wikipedia is undoubtedly an open content community as its name ""wiki"" indicates, according to Joseph Reagle, a benevolent dictator is still in need. Likewise, when thinking of reforming our educational system for the next generation in a networked environment, the necessity of authority should not be overlooked. On the page of administration in Wikipedia (<a href=""https://en.wikipedia.org/wiki/Wikipedia:Administration""  rel=""nofollow""  class=""comment__user-link"" >https://en.wikipedia.org/wiki/Wikipedia:Administration</a>), the setting of Stewardship and Arbitration Committee can be compared with the role of current teachers and school authorities. While it is becoming widely acknowledged that the expression of diverse opinions should be encouraged in class, guidance should also be in place in order to achieve the goal of education. <br />In Wikipedia's case, authorial leadership is emphasized and regarded as the power to maintain the law of good faith collaboration. In education, teachers are the main force to motivate students striving for better literacy, higher moral standards, and many other desirable values and skills.<br />When conflicts happen on Wikipedia, stewards and members of ArbCom will intervene. In contrast, what evidence is sufficient to trigger teachers' intervention?",48878,2018-12-04T03:24:10.000-05:00,,1099,text,2018-12-04T03:24:10.000-05:00,45456
333028," I wasn't surprised of the first piano story, because my piano teacher used to say the same thing to me. I highly agree that test prep isn't equal to learning, but instead we shall develop more time in life prep. When I was preparing for SAT, my teacher did not enhance my literature level, but he taught me a lot of strategies for me to cope with the test. Four years later, by looking backward, I didn't really learn anything from SAT, but preparing SAT almost cost me a year during my high school. In some ways, dealing with standardized tests even decrease my creativity. So, how can we integrate life prep in school without emphasizing too much on tests? But without proper measurements (like tests) how can we effectively measure schools' outcomes?",48646,2018-11-12T22:34:02.000-05:00,,845,text,2018-11-12T22:34:02.000-05:00,45457
333459," I agree with Will Richardson that test preparation is not equivalent to education. Unfortunately, many teachers are just preparing students for tests as opposed to sharing knowledge and preparing them for the future. Nonetheless, in regards to learning networks, they certainly can advance one’s skills and clear any misconceptions but they cannot replace teachers. In the first example with the piano, the student already had taken lessons and has some background. However, the example with the cinemaphotographer is not the best example as he apprenticed with professionals. Thus, we cannot assume that he learned cinemaphotography solely based on the learning networks. The following question can be raised: what if the information presented in the learning networks contradicts information presented in class on a certain topic? Also, what if the information provided one participant of the learning network contradicts the information provided by another participant? This might confuse the learner. Hence, learning networks can only serve as a supplement to instruction for students in educational institutions.",48622,2018-11-14T03:07:25.000-05:00,,845,text,2018-11-14T03:07:25.000-05:00,45457
333460, Does this emphasize that self directed learning is a form of motivation in itself? This also sheds more light on the concept of learning with a purpose because when individuals know the purpose for which they learn it urges them to keep working harder.,12480,2018-11-14T03:45:53.000-05:00,,74,text,2018-11-14T03:45:53.000-05:00,45457
333461, Reexamining our learning will help us in identifying areas of improvement in order to be able to collaborate with others who share common learning objectives.,12480,2018-11-14T04:01:42.000-05:00,,794,text,2018-11-14T04:01:42.000-05:00,45457
333473," I agree with Will Richardson that the purpose of learning is not for getting a perfect score on the test. Instead, we should develop independent thinking and social skills, which enables us to adapt to society well. I was reminded of my experience in Chinese College Entrance Examination (Gao Kao) preparation. My teachers just taught me about the strategies and gave me a lot of practice questions which may appear in the tests.  Our teachers also emphasized the seriousness of not getting a high score in the test, such as not being able to enter a good university and secure an ideal job. Luckily, Now, I almost forget the knowledge which is important in the test, and my current life was not impacted by that test. However, what made me impressive was the moment when I and my friends studied together to discuss and solve the practice questions. Such collaborative learning enhanced my understanding of the knowledge and made my learning less stressful. Therefore, how can we encourage social networked learning to enhance our efficiency of test preparation? Except using test scores, how will we measure our learning outcomes?",48658,2018-11-14T06:26:51.000-05:00,,814,text,2018-11-14T06:26:51.000-05:00,45457
333477," It's hard to deny that examination is a way to check if students' study abilities and how much they learned. On the other word, if they can skillfully use the knowledge. It is also hard to say that test preparation is a good way to reflect students' learning ability because there are lots of institutions and tutors would help students to find the shortcut/strategies for getting good grades. I cannot totally agree with Will Richardson cause score is the crucial point for school and some companies to identify the students. If the student is smart but with a bad score on SAT, he will lose the opportunity for going to a good school.  What if some institutions help him get a good grade?  Things might be changed. In my opinion, the thing needs to change is not the test preparation, but is the criterion.",48652,2018-11-14T06:46:02.000-05:00,,845,text,2018-11-14T06:46:02.000-05:00,45457
333587," ""If they have access, our kids now have an easy connection between an individual's passion to learn and the people and resources to learn it"". I strongly agree with this. Children can studying new things from reading, traveling, going to school because of connection with new things. Before the technology was as developed as nowadays, young children basically learn from teacher and parents. But, as the fast development speed of technology, children now can study through youtube, variety of study applications.",48634,2018-11-14T15:34:07.000-05:00,,825,text,2018-11-14T15:34:07.000-05:00,45457
333645,"I definitely think that social learning is a great way to have people learn. After all, human beings are social creatures. (I even read somewhere that if someone doesn't socialize you can actually die) Not only it helps to gain knowledge but also helps us to learn social skills.<br />In response to the test prep aspect, if it is not the best way to test a student's abilities, then what should be a good way?",48649,2018-11-14T18:44:49.000-05:00,,0,text,2018-11-14T18:44:49.000-05:00,45457
333710," I think that most people and institutions at this point are wary of placing a lot of weight on standardized tests and examinations. However, I think they are left without a clear alternative of how else to generalize assessment across many individuals. I work at a firm that put out a report on the impact of Zuckerberg's donation to Newark and we regularly have conversations about the shortfalls of assessment and we make a point to include other metrics as well such as enrollment rates and graduation rates but ultimately test scores are the primary measurement, almost just by default. Information that can't be tested generally may be valuable but is simply not easily communicated.",48648,2018-11-15T00:07:24.000-05:00,,682,text,2018-11-15T00:07:24.000-05:00,45457
333730,"Another way to measure learning outcomes is through projects since they show how well students can apply the concepts learned in class. If students cannot apply the concepts, all that teachers' work is futile.  ",48622,2018-11-15T01:31:49.000-05:00,333473,0,text,2018-11-15T01:31:49.000-05:00,45457
333772," The learning networks in a new educational system not only provide a completely new platform for learners to share what they get but also can be a platform allows learners get feedback from all sorts of people. <br />The most common type of learning network to me is the discussion board. Definitely, it is a good way to motivate people learning, especially when I found out all my classmate completed the reading assignment and post an insightful reflection:)",48638,2018-11-15T19:27:45.000-05:00,,845,text,2018-11-15T19:27:45.000-05:00,45457
333778," I like the idea of 'life-prep' but I think the 'test-prep' function should also be there in school. With online learning networks, we extend the meaning of education and there are more forms to educate students. We can say that the networks discussed here enrich the learning experience but the traditional school may still be the places that students go every day. Our educators are supposed to think about how can we design the learning at school incorporates these features of networked resources.",48761,2018-11-15T21:23:57.000-05:00,,750,text,2018-11-15T21:23:57.000-05:00,45457
333779," It is a very interesting and paradoxical topic. Will Richardson says that test preparation isn't equivalent to education. However, without test prep, what shall teachers do to measure how well students master the knowledge? In my hometown, the government starts to reform the educational policy, which allows students to take college entrance test twice in high school and ensures students to choose the subjects they prefer. However, some parents complain about this new policy because it actually increase the pressure of students. And recently I have heard that more and more Chinese parents in Shanghai send their children to private middle schools whose tuitions are more than $50k a year. At these schools, students are all from the rich families and nearly 100% students will enroll into elite schools. So what shall we do?",48737,2018-11-15T21:37:12.000-05:00,,659,text,2018-11-15T21:37:12.000-05:00,45457
333780,I will add an another way: writing papers to synthesize what you learn in class.,48737,2018-11-15T21:48:05.000-05:00,333473,0,text,2018-11-15T21:48:05.000-05:00,45457
333782," Apparently, social interaction learning is a good way to listen from different people's opinions and learn from it. Since I usually post something on social media and it is really appreciating that people commented on my post and indicating some new ideas, as well as correcting my opinions. Having interaction with people is more like a motivation for people to learn by having conversation with others. Also it is more like a healthy loop that posting ideas, listening others, posting new ideas, which the learning is achieved during the process.",48738,2018-11-15T22:20:46.000-05:00,,287,text,2018-11-15T22:20:46.000-05:00,45457
333819," This allowed me to realize what are problematic in the current system. Which might seem inevitable. We are constantly trying to come up with something that can be our cookie-cutters. This will eventually create some students to lack interest or take a detour in their learning. Why do we always force one to learn in a specific way? Why are we avoiding the ""efficient way"" and just focus purely on one's learning?",48848,2018-11-16T05:28:24.000-05:00,,388,text,2018-11-16T05:28:24.000-05:00,45457
333820," What's the most important is how we define and refine the purpose of learning and education. Is it to ""prove"" that one has learned the idea or really to make someone become a self-motivated, self-fueled learners who are actually interested in what they are learning?",48848,2018-11-16T05:34:23.000-05:00,,677,text,2018-11-16T05:34:23.000-05:00,45457
333821," It is definitely worth discussion that what is the standard of evaluation of school or what makes a school better. In my opinion, it will definitely not be student GPA or the career they have afterwards, or even the research results of the students. These are something that makes the school standing out in terms of reputation or fame, but they are not something that makes the school better. I would say the most important thing for a school is the environment it provided for its students, and the kind of person it turns its students into. I know these are hard to measure, but these are really important for a ""school"".",48759,2018-11-16T05:45:18.000-05:00,,345,text,2018-11-16T05:45:18.000-05:00,45457
333825," The piano example at the beginning reminded me of my own experience that I started learning piano at a very young age but I gave it up soon after because of the boring repetition of the same pieces, which completely killed my interest.  Learning network today is totally different from that time. We can see how online resources promote people's informal learning such as music, photography, etc. I agree with the perspective that it is the test-oriented feature of formal learning that severely impedes learners to make good use of great resources, but I have no idea what other kinds of assessment would be more feasible and suitable.",48732,2018-11-16T06:05:51.000-05:00,,845,text,2018-11-16T06:05:51.000-05:00,45457
333828," My own understanding of ‘the ultimate goals of the learning assessment tools’ is that apart from reflecting acquired knowledge and skills, more importantly it should function as a catalyst for a variety of non-cognitive skills, learning motivation and mindsets, etc., which foster kids’ long-term growth for their entire life. Test-prep doesn't necessarily mean life-prep, so that I think it's very important that in the test, the idea of students' creativity, reflection, and creation of information can be addressed.",48757,2018-11-16T07:20:14.000-05:00,,708,text,2018-11-16T07:20:14.000-05:00,45457
334126,"Hi Shiyao, I agree that social interaction learning can motivate people to learn from other people's thoughts. Sometimes I can get new inspirations from some my friends' thoughtful comments on an article they share, although their comments are not always accurate. I think it is also important to have ability to distinguish from the right and wrong opinions when we are involved in social learning. ",48658,2018-11-19T01:03:58.000-05:00,333782,0,text,2018-11-19T01:03:58.000-05:00,45457
334127,"I also found the discussion board was important to offer me some inspirations when I was doing my own discussion. Sometimes I had no idea if I was on the right track, but other people's answers were helpful to give me some hints. ",48658,2018-11-19T01:14:36.000-05:00,333772,0,text,2018-11-19T01:14:36.000-05:00,45457
334132," I definitely agree that test preparation is a good education. I usually spent a few days to prepare a test, and forget about the knowledge quite soon. But when I'm learning something that I really eager to learn, I can remember them for a long time. A problem is if there is not an exam, other people can be hard to know whether you study well. The exam should be a way of showing your learning outcome but in order to have ​better performance, we waste a lot of time in preparation.",48872,2018-11-19T01:44:21.000-05:00,,726,text,2018-11-19T01:44:21.000-05:00,45457
334212," Instead of rigid curriculum for everyone, learning networks can prompt learning structurally by connecting individual learners' passion and communities of interest. In this sense, this new educational system can thus be diversified in every direction out of learners' choice and thus serving personalized educational purpose.",48629,2018-11-20T01:19:13.000-05:00,,410,text,2018-11-20T01:19:13.000-05:00,45457
334230, The internet empowers everyone to generate a worldwide learning network where we can pursue more creativity and intelligence connective with people around the world. The point is institutions should try to develop their system in several significant ways in order for students to actually succeed. But what school could use instead of a test? The personal learning network is guiding this shift in a lot of ways.,48657,2018-11-20T02:27:52.000-05:00,,802,text,2018-11-20T02:27:52.000-05:00,45457
334261," Richardson challenges the purpose of school, a structure that have been in existence for decades until the introduction of online social network. The ""better"" issue does not exist only in the US, but in many other countries such as China. China has been long to strive to change the test-score-is-everything educational system and encourage creativity and innovation. With Richardson's example of her daughter following along a Youtube video to learn a new piano piece, I think that we can learn most of technical skills from the internet - musical instrument, computer programming, origami, and etc. Therefore, in this case, schools should teach more than that.",48654,2018-11-20T04:47:10.000-05:00,,716,text,2018-11-20T04:47:10.000-05:00,45457
334263," I think the success of teaching should be arouse student's interest. When I began to practice piano, I also started with boring practices and I really hated piano when I was young. But I've met excellent piano teacher and I gradually found the charisma of master piano pieces. Online learning actually could arouse student's interest and keep students learning and practicing.",49196,2018-11-20T05:49:49.000-05:00,,670,text,2018-11-20T05:49:49.000-05:00,45457
335013," It makes sense that all the people in this network can fulfill both the role of teacher and learner. The video makes me think of the phrase ""Tell me who your friends are and I'll tell you who you are"".",48633,2018-11-27T16:04:23.000-05:00,,164,text,2018-11-27T16:04:23.000-05:00,45457
335636," In a new educational system which focuses on preparing students for diverse lives, what can satisfy their respective needs can no longer be predetermined curricula. As the definition of what is better varies under this circumstance, Will Richard suggests us to replace the traditional exam-oriented pedagogy with the networked form of learning. That is, to learn from experts at different blogs, communities, and many other online spaces. Dr. Savickas, the leader of the field of career counseling, found out through his research that role models significantly influence one's career choice and development. In this term, if the new educational system aims for achieving personalized lifestyles and careers, it will be very helpful to allow students the freedom to search on the internet and find out role models with whom they feel more aligned and then learning will take place naturally.",48878,2018-12-03T02:08:59.000-05:00,,839,text,2018-12-03T02:08:59.000-05:00,45457
336085," This idea of ""better"" when pegged to standardized test scores will probably never go away. We need a way to measure the effectiveness of schooling, and this is the most practical way of assessing that. However, when we view the learning methods of Will Richardson's daughter, or the student who taught himself videography, these types of learning will always go unrecognized. How can we balance the two? Is it possible?",48772,2018-12-03T20:19:19.000-05:00,,428,text,2018-12-03T20:19:19.000-05:00,45457
338289," At the very beginning of its establishment, school is not equal to test prep. Test is a way to assess students' learning progress and measure the effectiveness of teaching. However, nowadays, an increasing number of people consider enrolling in a good university and achieve high grades as a result of education, since it is directly related with students' career path and their future socio-economic status. That is why test prep become a dominant part in school. I believe that learning networks could improve this situation. Just as Will Richardson's daughter, instead of being exposed to test prep courses, young generations have the freedom and access to learning what they are interested and discuss with their peers or professionals online.",49032,2018-12-10T10:05:58.000-05:00,,530,text,2018-12-10T10:05:58.000-05:00,45457
338290,"Hi Sizheng, I agree with you that preparing a test is a good way to consolidate your knowledge and exam is a good way to assess students' learning. However, the duration of preparation shouldn't take too long. Also, I was wondering if there is a way to assess how people learn through learning networks.",49032,2018-12-10T10:14:24.000-05:00,334132,0,text,2018-12-10T10:14:24.000-05:00,45457
335441, When I was young I learned empathy at school through stories and interaction with my peers. I think it'll be great to actually teach this seriously as an individual component itself. I personally think will help to prevent bullying and teasing in classrooms.,48649,2018-11-29T20:02:18.000-05:00,,377,text,2018-11-29T20:02:18.000-05:00,47540
335464," Hi, your program is 5-week program based on emerging forms of online learning (personal learning networks and adaptive learning system), which integrates what we learn in class into your project very well.",48737,2018-11-30T05:15:56.000-05:00,,382,text,2018-11-30T05:15:56.000-05:00,47540
335515, I really enjoyed how organized and layered your proposal was. The recap of the adaptive learning opportunity was helpful.,48633,2018-11-30T20:50:34.000-05:00,,320,text,2018-11-30T20:50:34.000-05:00,47540
335529," Hi Anna and Karen, your idea about teaching empathy is interesting and cool. I think it is important to teach students to develop their social and emotion skills together with their cognitive skills. Using adaptive learning and social networked learning are also helpful.",48658,2018-11-30T22:52:54.000-05:00,,282,text,2018-11-30T22:52:54.000-05:00,47540
335612," After watching other folks' presentation, I found that we did not emphasize how this proposal address the specific mission, values, or strategic objectives of UAE MOE. That will be something we need to make a revision if we are going to present this proposal to educators from UAE.",48878,2018-12-02T18:15:36.000-05:00,,35,text,2018-12-02T18:15:36.000-05:00,47540
336103, I think your idea is really great and really practical! Your online course program is really clear and reasonable. Nice work!,48738,2018-12-03T21:29:54.000-05:00,,130,text,2018-12-03T21:29:54.000-05:00,47540
336114, I definitely think social and emotional education is something we should focus on. I like three levels you divided for different teachers' needs regarding teaching empathy.,48732,2018-12-03T22:42:00.000-05:00,,382,text,2018-12-03T22:42:00.000-05:00,47540
336667," Your presentation is very clear and organized, social and emotional education is a very important and interesting topic. This online course takes a lot of factors into consideration, which allows teachers to get access to a self-paced, interactive, effective and systematic learning platform. Thank you for your inspiring presentation!",49196,2018-12-04T22:19:32.000-05:00,,378,text,2018-12-04T22:19:32.000-05:00,47540
336682," Like your idea of teaching educators to teach based on emerging forms using modes like storytelling, role-playing, and freestyle. Your proposal overall was excellent!",48638,2018-12-04T22:50:04.000-05:00,,300,text,2018-12-04T22:50:04.000-05:00,47540
336683, Your idea is really cool. The presentation is well sorted so that the audience could easily get what you are talking about. Thanks for the work!,48759,2018-12-04T22:50:34.000-05:00,,296,text,2018-12-04T22:50:34.000-05:00,47540
337018, I like how you guys provide a defined and specific timeline for the progression and implementation of your idea.,48648,2018-12-05T23:13:33.000-05:00,,240,text,2018-12-05T23:13:33.000-05:00,47540
337418," I think this is an excellent idea. Based on their statements, I believe the UAE would be interested in progressing in terms of SEL and would appreciate this type of initiative. Nice work!",48772,2018-12-07T17:30:09.000-05:00,,267,text,2018-12-07T17:30:09.000-05:00,47540
338337, The use of connectivism is interesting because it plays a major role in making your project a collaborative and innovative one.,12480,2018-12-10T18:09:01.000-05:00,,106,text,2018-12-10T18:09:01.000-05:00,47540
338503, I think it's really interesting how you incorporate the idea of adaptive learning system with empathy education towards teachers as they have a variety of understandings of empathy themselves. Good job guys!,48757,2018-12-11T04:26:06.000-05:00,,378,text,2018-12-11T04:26:06.000-05:00,47540
338978, The idea of empathy education is very interesting. And your presentation is very clear. Nice job!,48872,2018-12-12T01:47:26.000-05:00,,382,text,2018-12-12T01:47:26.000-05:00,47540
339269," After so many years of learning, I feel like the most useful skill is not doing great on a specific subject, but actually possessing empathy - empathy for self, others, or even our society. Great job!!",48646,2018-12-12T17:13:10.000-05:00,,165,text,2018-12-12T17:13:10.000-05:00,47540
335259," Hi Sherry and Malik, your presentation is well organized and clear. Also, your idea of helping teachers group students sounds interesting. I like your example of using clustering to group students based on their test performances and interests. However, for data collection part, one of the methods you mentioned is to connect to students' social media accounts to collect their data on the likes/comments. I wonder if there is a risk regarding to students' data privacy problem.",48658,2018-11-28T22:49:42.000-05:00,,263,text,2018-11-28T22:49:42.000-05:00,47559
335451," Your slides are very clear, which answer all questions of this project clearly. Although your team's idea is not innovative, I think it is a good and traditional way for data scientist in the area of education to collect data. Can I say it is an example of supervised machine learning?",48737,2018-11-29T20:48:29.000-05:00,,237,text,2018-11-29T20:48:29.000-05:00,47559
335514, I love how clear your presentation is and I'm impressed you did in under 4:30!!!! Clustering students based on interests/test performance is a cool idea.,48633,2018-11-30T20:29:47.000-05:00,,225,text,2018-11-30T20:30:10.000-05:00,47559
335540," I like how your presentation is short yet informative. The idea of using clustering students based on test performance and interests is interesting. However, I agree with Meijuan that data privacy and security might become an issue. Overall, great job!",48622,2018-12-01T02:36:07.000-05:00,,263,text,2018-12-01T02:36:07.000-05:00,47559
335629," ""Group Me"" is really a good data visualization app that can help students connect and form relationships based on their common interests and academic abilities. But how can networked and personalized learning be achieved just by data visualization?",48878,2018-12-02T19:41:37.000-05:00,,263,text,2018-12-02T19:41:37.000-05:00,47559
336089," ""Group Me"" is an interesting idea to help students form a connection for better learning. But can students really learn more effectively in this way of grouping based on academic performance or interest? Also, I agree with Meijun and Anna that data privacy and security might be an issue regarding to students' social media account.",48732,2018-12-03T20:45:22.000-05:00,,263,text,2018-12-03T20:45:22.000-05:00,47559
336098, Really like your group's idea by using the connectivism theory into the learning experience. One of the biggest issue for online learning is lack of interaction and Group Me will achieve the intense communication between peers and instructors.,48738,2018-12-03T21:08:52.000-05:00,,120,text,2018-12-03T21:08:52.000-05:00,47559
336155, I like your presentation flow! It's clear and easy to understand. Thanks for your effort! Great job.,48759,2018-12-04T05:33:20.000-05:00,,230,text,2018-12-04T05:33:20.000-05:00,47559
336608,"Nice presentation, the idea behind the app is very clear, which speaks to how well laid out your slides are. I'm interested in why you don't make suggestions behind groupings? I think that teachers may be able to come up with this information themselves (though maybe not as easily or visually appealing), but if you're able to provide some evidence based suggestions on how to group students this would be even more powerful.",48772,2018-12-04T20:36:44.000-05:00,,0,text,2018-12-04T20:36:44.000-05:00,47559
336634," Really appreciate your proposal and the idea of grouping students in order to improve their learning outcome. The presentation is very clear and inspiring. My only concern is that grouping students may not always be a good method, since  sometimes students can learn more from those who are different from them.",49196,2018-12-04T21:09:06.000-05:00,,258,text,2018-12-04T21:09:06.000-05:00,47559
336678," Like your idea to group students together. Like what we did in the first in-person session, group similar student can facilitate their communication and largely increase the ability of self- learning.",48638,2018-12-04T22:36:42.000-05:00,,261,text,2018-12-04T22:36:42.000-05:00,47559
337011," I think, given the categories you suggest, this is a great idea to increase motivation and engagement of students",48648,2018-12-05T23:02:30.000-05:00,,165,text,2018-12-05T23:02:30.000-05:00,47559
337353," I really like your idea of recommending teachers to group students based on interests. Not only does it make learning more interactive, but to be honest, making students work in groups will help one another learn better through peer teaching.",48654,2018-12-07T04:56:15.000-05:00,,247,text,2018-12-07T04:56:15.000-05:00,47559
337373," Great job in finding such a distinct perspective to make interactions and collaborations among students more meaningful. I agree with Dave that it might be really nice that you actually come up with some method/techniques for grouping, based on not only their interests but maybe their backgrounds/performances and more.",48757,2018-12-07T06:50:41.000-05:00,,263,text,2018-12-07T06:50:41.000-05:00,47559
338528, I love your idea of not giving the suggestion of how to group the students to teachers. It allows teachers to group students based on different situations. Like your organized presentation.,49032,2018-12-11T06:54:01.000-05:00,,4,text,2018-12-11T06:54:01.000-05:00,47559
338973," Really like your idea of teaching teachers how to group students. I believe grouping is very important in teaching, especially for k12 students. Your presentation is very clear. Nice job!",48872,2018-12-12T01:34:37.000-05:00,,263,text,2018-12-12T01:34:37.000-05:00,47559
339228," Hi Sherry and Abdul, your idea and example visualization is so cool! Like it! Also I like the idea that you only provide visualization and suggestions, but does not force teachers to group student in a certain way. One concern, do you think linking students' social media account is practical? I totally understand you want to collect more data, but this behaviors may change students' behaviors on social media platforms as well (data privacy). Finally, I would like to hear more about how to fit your idea to our client UAE MOE, which you did not mention any in your video.",48646,2018-12-12T16:50:40.000-05:00,,139,text,2018-12-12T16:50:40.000-05:00,47559
335445, I like that you focused specifically on the issues of UAE K12 education. I think it's great that you also create a platform and open the communication to all teachers. This way they can all work together and share resources. One concern I have is how reliable are the resources that they share each other? Is that something you will monitor?,48649,2018-11-29T20:13:38.000-05:00,,389,text,2018-11-29T20:13:38.000-05:00,47570
335457," I really like your presentation, very clear and neat. And you team did a thorough research on PISA.",48737,2018-11-29T22:07:03.000-05:00,,255,text,2018-12-03T21:43:02.000-05:00,47570
335546," I like how clear your presentation is and the explanation of visualizations. Furthermore, it is very informative. Great job!",48622,2018-12-01T03:22:43.000-05:00,,392,text,2018-12-01T03:23:49.000-05:00,47570
335600," It's good to learn about Skype-a-thon in your presentation. Given PISA is a worldwide test on students' academic abilities, it is really important for teachers to learn from teaching experiences in other regions especially those with high PISA scores with the help of technologies like Skype-a-thon.",48878,2018-12-02T17:35:11.000-05:00,,239,text,2018-12-02T17:35:11.000-05:00,47570
336105, Really appreciate that your group has done so much work of PISA scores. Your presentation is well organized and your idea is easy to understand. Nice work!,48738,2018-12-03T21:42:07.000-05:00,,281,text,2018-12-03T21:42:07.000-05:00,47570
336119, Your design seems practical and convincing because you did so much research on PISA. Great job!,48732,2018-12-03T23:06:35.000-05:00,,392,text,2018-12-03T23:06:35.000-05:00,47570
336674, I like how your presentation moves. It is clear and easy to understand. Thanks for the effort. Good job!,48759,2018-12-04T22:29:10.000-05:00,,332,text,2018-12-04T22:29:10.000-05:00,47570
336876, The pictures in your presentation is really cute and clear. It's a very nice idea to help teacher better teach PISA-related subjects and to improve students' learning outcome. It will be very helpful for UAE teachers to have such a communicative and resourceful learning platform where they can share experience and concerns with teachers from all over the world.,49196,2018-12-05T16:33:47.000-05:00,,246,text,2018-12-05T16:33:47.000-05:00,47570
337019, Nice work guys! I like that you researched the current standardized testing system in the UAE and then incorporated your idea into that,48648,2018-12-05T23:17:58.000-05:00,,209,text,2018-12-05T23:17:58.000-05:00,47570
338984, The idea of creating a professional development opportunity  for teachers on how to better teach PISA-related subjects is interesting. I really like the design of your presentation. Nice job!,48872,2018-12-12T02:02:12.000-05:00,,372,text,2018-12-12T02:02:12.000-05:00,47570
338986, How often do you think teachers should be assessed in order to establish whether they need help or not ?,12480,2018-12-12T02:04:23.000-05:00,,194,text,2018-12-12T02:04:23.000-05:00,47570
335247," I like your idea of developing a Twitter chat to enhance UAE teachers' learning experiences. The ""live chat"" can motivate  teachers to learn through social interaction and the specific tag in the comments can help them better explore the topics they care about. Good job on your presentation!",48658,2018-11-28T21:08:59.000-05:00,,404,text,2018-11-28T21:08:59.000-05:00,47579
335435," Many classrooms and lectures that I've been in always use a ""live poll"" where students text their response to a number and it'll show up on the screen, thus there is definitely an interest or demand for live chat in classrooms. So I think your teams project on developing the social interaction in classroom more via Twitter is a great idea!",48649,2018-11-29T19:34:59.000-05:00,,413,text,2018-11-29T19:34:59.000-05:00,47579
335442," Your team's idea is based on social media because twitter is very popular among young people. Using hashtag to communicate with others in ""live chat"" format, as far as I am concerned, is convenient and feasible.",48737,2018-11-29T20:03:16.000-05:00,,384,text,2018-11-29T20:03:16.000-05:00,47579
335532," I really like how detailed your presentation is. Also, I really like your approach. The &quot;live chat&quot; format on Twitter is an interesting concept considering that Twitter is one of the most popular social media platforms. Overall, great job!",48622,2018-12-01T01:00:46.000-05:00,,414,text,2018-12-01T01:07:59.000-05:00,47579
